image_id,prediction,ground_truth
08793052-4bd1-4c0d-a335-bfae74ea6914,"canvas, oil paint","canvas, oil paint"
0886bc9f-6565-40ff-9210-3a192b2e6037,"oil paint, panel","oak panel, oil paint"
089f1972-50af-4807-a031-a7fcc2c51ce9,"canvas, oil paint",oil paint
08d11732-9dcb-49b4-8770-4c8a940883c4,"canvas, oil paint","cardboard, tempera"
08d4ca0c-4632-45e9-97bb-62116ff76c7e,"oil paint, panel","oil paint, panel"
08e27ec4-f466-4a45-b9f2-3bf41e256580,"canvas, oil paint","canvas, oil paint"
0904802a-864b-40ce-9828-e4628fb7a571,"panel, tempera","panel, tempera"
0939e610-9113-4b71-9b36-c7b015047761,"canvas, oil paint","canvas, oil paint"
095a46ce-f883-411f-92c5-1961b1886c7b,"canvas, oil paint","canvas, oil paint"
0962a5c3-342f-458e-9e73-9bf8eff94e8f,"canvas, oil paint","gouache paint, paper, pastel"
0998e70d-3943-4097-a31c-5cee850cb393,"canvas, oil paint","oil paint, panel"
09a02fe8-6152-4d89-844a-addd8dff5adb,"paper, pastel","paper, pastel"
09be45f1-e6fa-453e-b222-74abfd4698df,"canvas, oil paint","canvas, oil paint"
09cb3aa4-304a-45e9-b7b4-36c4cc18e044,"canvas, oil paint","canvas, oil paint"
09da4370-8d88-4f9b-aea0-4b304bd14901,"canvas, oil paint","canvas, oil paint"
0a460108-1b65-4470-9f12-b3bf9912d6bb,"canvas, oil paint","canvas, oil paint"
0a4f4571-7388-4e79-a8cf-c7f3f0569c39,"canvas, oil paint","canvas, oil paint"
0a588288-b756-4619-b785-cb1f3767f03f,"canvas, oil paint","gouache paint, parchment, watercolor paint"
0a8a8575-cfc5-49ad-a637-08c3847e3791,"canvas, oil paint","canvas, oil paint"
0a8cdf31-c224-4364-af6e-358f821f53c1,"canvas, oil paint","canvas, oil paint"
0acb1e2b-7e3b-4aaf-8700-439f5d1e9824,"canvas, oil paint","oil paint, panel"
0ad7ca3f-30bf-4e42-8623-09de5e44c14d,"canvas, oil paint","canvas, oil paint"
0ae5bafd-fd3e-44be-90f6-08efd8fc3b6a,"canvas, oil paint","oil paint, panel"
0b287042-7ab2-4125-9fd3-892919c81f3a,"canvas, oil paint","canvas, oil paint"
0b651e92-8f92-49f0-8c89-58b878c1ecb2,"canvas, oil paint","paper, watercolor paint"
0b7235cb-0f4d-4637-912e-f7379ac49ff6,"oil paint, panel","oil paint, panel"
0b8a4d35-dcde-4c5f-b351-2f651697e597,"oil paint, panel","mixed technique, poplar panel"
0b9650fe-a636-44c1-90d9-e7e8e9669e2f,"canvas, oil paint","oil paint, panel"
0bd4574e-afc8-4ff6-a190-8c6859584083,"canvas, oil paint","oil paint, panel"
0bdf6066-08f7-4176-8c41-4910877aa288,"canvas, oil paint",oil paint
0bee4b6c-1cb0-48f5-a895-d41620ce5824,"canvas, oil paint","canvas, oil paint"
0bf749ef-c604-4f27-a326-aae15ca29733,"canvas, oil paint","canvas, oil paint"
0bf78be1-d172-42de-aa21-83bb4fb72b96,"canvas, oil paint","canvas, oil paint"
0bfa21bf-0213-4f03-a8a9-ba96086dad33,"canvas, oil paint","canvas, oil paint"
0c56a1a8-61de-4642-873c-8e89619d96c3,"canvas, oil paint","canvas, oil paint"
0c576e0e-87f7-414d-9446-2e565a462dde,"paper, watercolor paint",watercolor paint
0c593886-a5c6-4594-a51f-b85056a9a76d,"canvas, oil paint","canvas, oil paint"
0c7f2772-07e9-474e-a272-0f1e96d66c1b,"canvas, oil paint","canvas, oil paint"
0c88b605-ef32-4af3-acab-f2f73387d114,"canvas, oil paint","gouache paint, paper"
0c944b2a-2615-4a72-843a-e2aedeefe3f2,"canvas, oil paint","canvas, oil paint"
0cd26a92-3021-4d10-87bd-51f44ccc6e8e,"canvas, oil paint","canvas, oil paint"
0cd5289e-8472-43cc-93d2-5faf49a198f3,"canvas, oil paint","canvas, oil paint"
0ce98de5-b90f-4e95-aa41-6c24fd8025fd,"canvas, oil paint","canvas, oil paint"
0cf406cd-e18b-4436-9c69-d246aaaed031,"panel, tempera",wood
0cfb59e5-951a-4b80-855f-5c0bd2df891d,"canvas, oil paint","cardboard, oil paint"
0d1b45d1-f0aa-4228-86f2-fcd64907a214,"canvas, oil paint","canvas, oil paint"
0d31221f-40ff-4019-bda0-bdd417ae2091,"canvas, oil paint","canvas, oil paint"
0d66167a-e26b-4a01-bbd9-c9dd570d4bb0,"canvas, oil paint","canvas, oil paint"
0d7b27b4-5e5f-4abd-b889-896717ad8195,"canvas, oil paint","oil paint, panel"
0dd25fd2-51b2-4c7d-8ba2-023812f57860,"canvas, oil paint","canvas, oil paint"
0ded1c96-1d8b-4ba9-8c24-5d45215e85fa,"canvas, oil paint","canvas, oil paint"
0e1a0b08-b75e-49d6-8ea3-a5c7861b4318,"canvas, oil paint","canvas, oil paint"
0e1c94fe-d138-4235-a0d2-df7ea2226a40,"canvas, oil paint",oil paint
0e4bddc2-4658-4f68-8e16-1467d3cce38f,"canvas, oil paint","canvas, oil paint"
0e4f9707-2401-453f-a093-9c1f1d05da6b,"canvas, oil paint","cardboard, oil paint"
0e5efec8-63b1-4cf1-9abb-60c74d24e460,"canvas, oil paint","canvas, oil paint"
0e899e0b-1818-4d5d-abcb-0ad5de5ee41c,"canvas, oil paint",oil paint
0ea47f70-3d87-494a-8910-f9e083e5b8b7,"canvas, oil paint","canvas, oil paint"
0ebae806-9e54-49dd-9b27-b5a1eb0b8a85,"canvas, oil paint","canvas, oil paint"
0efc6834-e14f-4f4e-bef0-ed81d6bcf6a0,"paper, pastel","paper, pastel"
0f0de98b-9600-4c31-9e9c-df6c873eabed,"canvas, oil paint","canvas, oil paint"
0f132a8e-8d9a-440d-b62a-c4cc48988d82,"canvas, oil paint","canvas, oil paint"
0f23ec17-ca2b-4d86-88d8-742bbaef0fc3,"canvas, oil paint","canvas, oil paint"
0f6ea2f7-33ce-4656-be74-b83cf5d94b04,"canvas, oil paint","canvas, oil paint"
0f832713-562a-45db-9c5c-f8f9fd68b22b,"oil paint, panel","panel, tempera"
0f882110-bd95-46db-878b-e2433f681eae,"canvas, oil paint",watercolor paint
0f90eee6-dc44-446c-999f-13a0810f55c6,"canvas, oil paint","canvas, oil paint"
0fb1c457-305d-4aa8-8091-191d5ae428cc,"canvas, oil paint","canvas, oil paint"
0fc703fa-e57a-4d8f-b6b8-7693fdf6f747,"canvas, oil paint","canvas, oil paint"
0fe0049a-860d-4455-90d9-8bf22e89a3f2,"canvas, oil paint","canvas, oil paint"
0ff22faa-234b-4705-8c20-139e9e41097d,"oil paint, panel","oil paint, panel"
0ff5e17b-0974-4686-979e-756a76e56ad4,"canvas, oil paint","canvas, oil paint"
102d67c0-00ca-4de7-bb50-e6a8797e46e4,"canvas, oil paint","canvas, oil paint"
10a5faa1-afc4-4429-bdb2-e3536e8d5615,oil paint,oil paint
10a9929a-7bc3-4848-b9a9-b0cce6dae4b2,"canvas, oil paint","canvas, oil paint"
10ddf3e9-94ea-4354-ba0a-7ffd12d87ab5,"oil paint, panel","oak panel, oil paint"
10fb7f30-0eac-47fd-8c3a-c43719cf2ab7,"canvas, oil paint","canvas, oil paint"
11360fd4-e07c-4561-8835-eb459a9455ad,"canvas, oil paint","canvas, oil paint"
1136bc79-acd8-4554-b42a-6e37e7c9e2e0,"canvas, oil paint","canvas, oil paint"
1167e0d7-fff8-4b03-9768-6c469da4a271,"canvas, oil paint","canvas, oil paint"
11836896-024e-44ec-a928-cdc10f00c0c1,"canvas, oil paint","canvas, oil paint"
1187cb5a-2f41-44b0-af3c-41bf5cd55483,"paper, pastel","paper, pastel"
11c8c968-8a40-4364-baaa-0a5e87cf7f59,"oil paint, panel","oil paint, panel"
11db4437-02b9-41bf-acb6-1f8cf0aee439,"canvas, oil paint","canvas, oil paint"
11dcb30c-0da7-4132-9dad-157d2727480a,"canvas, oil paint","oil paint, panel"
1229bc2c-525c-4cc6-bc6c-e88c9fc642fb,"oil paint, panel","oil paint, panel"
125adc00-51c1-42da-b126-d6e72d3ddeda,"canvas, oil paint","canvas, oil paint"
12609c81-d82b-4384-a036-47107973c3bf,"canvas, oil paint","canvas, oil paint"
12788666-49bb-4bbd-93eb-1ff97a3f31d3,"canvas, oil paint","canvas, oil paint"
1299db02-97c5-4d1f-a3d3-7affbb7d421f,"canvas, oil paint","canvas, oil paint"
12d32f99-b84d-4000-a23a-19f4ff6ebfae,"oil paint, panel","canvas, oil paint"
12dbd0b1-06c4-4d16-aee3-fc41bd74b53a,"canvas, oil paint","canvas, oil paint"
130b2239-951b-40ee-922d-40046296bd16,"oil paint, panel","canvas, oil paint"
1311d8e1-afd9-436d-a345-c301d930de8a,"canvas, oil paint","canvas, oil paint"
1334a786-0bf5-4040-a8ee-cad3aa194448,"canvas, oil paint","canvas, oil paint"
1365ffcf-c34b-48ea-a486-04ec42b58934,"canvas, oil paint","canvas, oil paint"
13690500-7f13-4c29-8e07-76089a9ff4a9,"canvas, oil paint","canvas, oil paint"
139f5da5-c076-4c23-930d-da5c61907f31,"canvas, oil paint","canvas, oil paint"
13a0bd41-d1dc-4f9c-8cae-c0469e4241f9,"canvas, oil paint","canvas, oil paint"
13a4638f-f8c9-4f89-9643-4975c56a5cbd,"canvas, oil paint","canvas, oil paint"
13c98ed3-3a77-42af-82a6-d43284ae40e8,"canvas, oil paint","canvas, oil paint"
13d32f85-28fa-4d62-aab0-ea9f4cd7cd19,"canvas, oil paint","canvas, oil paint"
13e3d08f-b333-45ad-81f5-6c3f76c940b3,"canvas, oil paint","canvas, oil paint"
13f66fba-4675-4c23-a04e-5afa9a875eba,"canvas, oil paint","oil paint, panel"
1420ac8c-6164-4f2e-89b5-6b8503e20644,"oil paint, panel","canvas, oil paint"
148a3f60-2869-4cec-ad78-9a4ce4d593a7,"canvas, oil paint","canvas, oil paint"
14a42eb3-e2fe-4699-a346-2da9c6eea711,"oil paint, panel","canvas, oil paint"
14c82a84-dc49-4b5e-baf6-540e2f0cd8a0,"canvas, oil paint","canvas, oil paint"
14d1035d-ccf5-432e-a7e1-2bc9345be0df,"canvas, oil paint","oil paint, panel"
14d5f0d4-c5ad-4770-9d7f-b4166b00e58a,"oil paint, panel","canvas, oil paint"
15222fbe-6fad-4509-bd75-ab4007d59911,"canvas, oil paint","canvas, oil paint"
155cc74c-dc95-4604-a4d7-673a7c727c9f,"oil paint, panel",oil paint
155e2958-9804-48a4-bc29-a733a7c7bf10,"canvas, oil paint","canvas, oil paint"
158b7f51-6437-47f3-9b21-340384a16079,"paper, pastel","canvas, paper, pastel"
15d7271e-5563-4cf3-98cf-06723915043e,watercolor paint,"paper, watercolor paint"
15dd96e5-b93c-4add-8dc5-47b744a6914c,"canvas, oil paint","canvas, oil paint"
15eca033-50a2-45e4-8400-d9caac5be64b,"canvas, oil paint",oil paint
15ed0869-814b-4dd9-a84b-437d8ebeb449,"oil paint, panel",canvas
1650bfc5-6e77-4d2b-b2a9-d45352918540,"oil paint, panel",fir panel
168533d2-a1c8-4123-a60e-246641ecbbf5,"canvas, oil paint","canvas, oil paint"
16a0fb0e-07d9-47d8-8b72-fa783a3e6f8c,"canvas, oil paint",oil paint
16ae0319-f4d9-454d-abc1-6621e3abff50,"oil paint, panel","oak panel, oil paint"
16ba0195-0a1a-47ba-a2ff-81327da7cd51,"oil paint, panel","oil paint, panel"
16cdbe05-ee91-4492-9bf2-ee12a6464d42,oil paint,oil paint
16e670ca-227a-44b4-b0fd-73856b3c2e6d,"canvas, oil paint","canvas, oil paint"
170e383d-a4ca-4c90-8ea3-9681fc6e4a43,"canvas, oil paint",oil paint
17179fdc-ba7e-419b-9ecb-063e18a15ab1,"canvas, oil paint","oil paint, panel"
1717de15-b934-4877-aedd-1e82273f9650,"canvas, oil paint","canvas, oil paint"
175878ad-e047-48bd-855f-b656a0efcdaa,"canvas, oil paint","oil paint, panel"
176fb162-e398-4c80-8969-2cf3d0e0f925,"canvas, oil paint","oil paint, panel"
177d6c86-a516-4fa7-9d0a-855a06a703fb,watercolor paint,"paper, pen"
17d28bc0-c874-4bbd-91d4-8e7540ec9294,"canvas, oil paint","canvas, oil paint"
1817d4f3-6e03-4a00-9e38-31ddd1c2736f,"canvas, oil paint","oil paint, panel"
181c71ef-ab07-4f55-94eb-498507a1fd8c,"canvas, oil paint","canvas, oil paint"
186f9c10-92e7-4d9e-b289-d5468107c5ec,"canvas, oil paint","oakwood, oil paint"
1879911b-cc13-4409-b39a-b9829a59fcee,"oil paint, panel","canvas, oil paint"
1888b5bc-e242-4879-9fab-57fdad8975fe,"canvas, oil paint","canvas, oil paint"
189c9585-d34b-4cf0-b463-dd6fd526510f,"canvas, oil paint","canvas, oil paint"
18a75592-4876-4740-b873-8b2f1db00a79,"oil paint, panel","canvas, oil paint"
18bad692-e7f2-45e4-bbae-3e2e91bc8196,"canvas, oil paint","canvas, oil paint"
18c3e7c9-015f-43fa-9b2a-88ffb3b7cc56,"oil paint, panel","oil paint, panel"
18ee6125-4a0a-4835-9e69-121914b67f14,"oil paint, panel","oak panel, oil paint"
18f7ddf8-b795-4071-9766-acc1672c82b2,"canvas, oil paint","canvas, oil paint"
193ac327-883d-4b70-9217-02349431c1c5,"panel, tempera","paint, poplar panel"
194b7b2e-1575-43e3-a5b5-139146b862c0,"canvas, oil paint","canvas, oil paint"
1951f880-aaa2-4647-acbe-d3a83b03d7e2,"canvas, oil paint",oil paint
195fafad-7423-487f-accd-c00328449836,"canvas, oil paint","canvas, oil paint"
19717202-5287-45ce-859d-00eb99d6a521,"oil paint, panel",oil paint
197cf0fe-e519-4b53-a0c7-c73e7008e66f,"canvas, oil paint","oil paint, panel"
199fe736-bacf-4cde-92a1-9136ff882a8b,oil paint,"oil paint, panel"
19e18d25-21e4-4e9c-b84c-50420a1795eb,"canvas, oil paint","canvas, oil paint"
1a2fd5e7-39af-4b9f-9f8e-d3630f59a184,"canvas, oil paint","canvas, oil paint"
1a7664d1-167a-478a-9909-2494511c428b,"oil paint, panel","oil paint, panel"
1abe9619-576c-44ba-b01f-d9916edfc304,"canvas, oil paint",oil paint
1ad216dd-7d40-4fb0-a893-f31860029b41,"canvas, oil paint","canvas, oil paint"
1ad95918-c348-4a0c-9afb-da772875ad09,"canvas, oil paint","cardboard, oil paint"
1b00871e-266d-4540-9d20-de4ac279c083,"canvas, oil paint","canvas, oil paint"
1bbf11ad-0e7c-4218-954c-e307d3340722,"canvas, oil paint","canvas, oil paint"
1be612ec-1a8d-43d9-b7ea-547acb993576,"canvas, oil paint","canvas, oil paint"
1c2f8d2e-2921-4c31-b243-e4eb156a5889,"canvas, oil paint","canvas, oil paint"
1c9aaf2c-ce74-4c44-bf07-484d1ade80ab,"canvas, oil paint","cardboard, oil paint"
1d235274-2ca9-494c-8fb1-32279c2e2346,"canvas, oil paint","canvas, oil paint"
1d35ce6f-e8e3-4c32-a26a-365269aef587,"canvas, oil paint","canvas, oil paint"
1dc9de9f-2791-4d58-ba1b-c082e02b0d0b,"canvas, oil paint","oil paint, panel"
1e3d34b2-f864-4dab-beda-c7636c823dde,"canvas, oil paint","canvas, oil paint"
1e5cce70-9b68-4624-8710-93de80b006e6,"canvas, oil paint","canvas, oil paint"
1e682188-2d21-4f30-abaf-8879a41c0618,"paper, pastel",pastel
1e9ff2f3-ddde-4a2c-9318-31da1790f27b,"canvas, oil paint","canvas, oil paint"
1f2ed4e1-4718-44e5-a3f7-d357242c91e0,"canvas, oil paint","canvas, oil paint"
1f96fe29-9e79-4168-954b-c40904fb316b,"canvas, oil paint","canvas, oil paint"
1fc8afa5-6e97-4683-b717-183404d9a5ab,"canvas, oil paint","canvas, oil paint"
1ff06d9f-e9ba-4179-9648-bd13e7b70cef,"canvas, oil paint","oil paint, wood"
1ffc3e29-fc67-4639-90f3-d6b6b3e9328d,"canvas, oil paint","paper, pastel"
204e60c1-187c-4135-8039-dbae43dd0bfc,"canvas, oil paint",oil paint
20545c6d-db06-4b06-891f-5cbd8ef85198,"canvas, oil paint","oak panel, oil paint"
20765aee-cdbb-4113-ae52-38f22560f342,"canvas, oil paint","canvas, oil paint"
2109e5b9-2a7d-4793-81e7-4315728041d3,"canvas, oil paint","canvas, oil paint"
212f997e-c3e0-4be3-863f-ce5c78c1e1cc,"oil paint, panel","canvas, oil paint"
21730710-69fc-41ed-8b45-c5b5f2bc0a86,"canvas, oil paint","canvas, oil paint"
21b4ec2b-e4fd-49c9-948b-59dd41ae91de,"canvas, oil paint","canvas, oil paint"
224b0c28-47ac-473d-8f63-2da27c47125d,"canvas, oil paint","oil paint, panel"
2258287c-5bbe-4e90-87b0-27fd14b1d3f0,"canvas, oil paint","canvas, oil paint"
22830106-6679-4cf8-a76e-3d56f455fa42,"canvas, oil paint","canvas, oil paint"
22d7a76e-0635-4042-828e-87a556a52e4c,"canvas, oil paint","canvas, oil paint"
23baa831-a279-48dc-a6df-aeb92ead6233,"canvas, oil paint","canvas, oil paint"
23ceccc1-ba58-44f0-92ce-5877adff3acf,"canvas, oil paint","canvas, oil paint"
240976d0-b76a-449b-ac3e-d699afb86abd,"canvas, oil paint","canvas, oil paint"
2446870e-38eb-4265-9dc0-897c32a91bbd,"canvas, oil paint","canvas, oil paint"
24928011-18a2-45cd-bff7-4662f10eacef,"oil paint, panel","canvas, oil paint"
24eb65e6-c7d0-42b5-8d25-3d438981acbf,"canvas, oil paint","parchment, watercolor paint"
2505e2f1-8fbe-4447-9c2c-974f4ebcba5e,"canvas, oil paint","canvas, oil paint"
25749705-1e59-42d6-9da2-030b699549d2,"paper, pastel","parchment, pastel"
2578f269-7ecf-4452-8e8f-4eb7c319ca9f,"canvas, oil paint","canvas, oil paint"
25ac36f7-770a-44f7-b806-ee51a679b55b,"canvas, oil paint","canvas, oil paint"
2600829d-4dd5-4bc6-968d-a1711eb566dc,"canvas, oil paint","canvas, oil paint"
26288888-8c93-40a5-a484-8a15c9c1b39c,"canvas, oil paint","canvas, oil paint"
266619d8-2532-4fed-9f4d-f8bb5186c680,"canvas, oil paint","oil paint, panel"
26a2f97e-27e3-40dd-8795-564bc0ddd666,"canvas, oil paint","canvas, oil paint"
26e23b7b-4ac5-4858-b210-5dc586cae962,"canvas, oil paint","canvas, oil paint"
2705767e-d2be-4cfc-8ab0-dadb6b02c565,"canvas, oil paint","canvas, oil paint"
27cd8d80-1094-4678-93f0-f90c785dd89d,"canvas, oil paint","canvas, oil paint"
27ea2f66-272e-4eaf-9601-484d9d826da8,"canvas, oil paint","canvas, oil paint"
2828ee98-487b-4da8-8b16-86f6f29e127e,"canvas, oil paint","canvas, oil paint"
284c3c0b-f58d-419a-839c-2c1df83ea76b,"canvas, oil paint","canvas, oil paint"
286caa2f-1569-4417-bddb-b10fa9c5e010,"canvas, oil paint","canvas, oil paint"
28a9932a-c4e7-475b-8953-b8b164675e4d,"oil paint, panel","copper sheet, oil paint"
28c7533c-220f-479b-983c-c436bc98b500,"canvas, oil paint","canvas, oil paint"
28d63d65-4a0b-44fc-822a-6ade3d42728c,"canvas, oil paint",card stock
28d899ba-9f1d-486a-8105-0ca0db01705b,"canvas, oil paint","canvas, oil paint"
29637cde-5ae4-41a5-a3c6-47a8b662383e,"canvas, oil paint","oil paint, panel"
29c72bd1-d8b3-4e5b-9d9e-2ad840bdeb95,"canvas, oil paint","canvas, oil paint"
29d8c19c-e687-480d-a0b8-f8a34ba65984,"canvas, oil paint","canvas, oil paint"
2abda9f3-a3e9-4b82-b341-e4bb976b2db7,"canvas, oil paint","oil paint, panel"
2ad195de-01e4-401e-971b-2455048e05ba,"canvas, oil paint","canvas, oil paint"
2b4d058c-d9b6-4910-9796-0d839ecba542,"canvas, oil paint","canvas, oil paint"
2b80ff58-7428-4d47-99cb-98132efc497c,"canvas, oil paint",oil paint
2bb3ba2d-54eb-4f28-bb5f-ce790dd6ef11,"canvas, oil paint","canvas, oil paint"
2bdca103-7021-4bb6-a9ee-96a4ca5ef2a0,"canvas, oil paint","canvas, oil paint"
2c17a3d0-be1c-4c58-98b2-9e12d18cbecd,"canvas, oil paint","canvas, oil paint"
2c5bc880-bd7a-4fc1-8d90-68a9459bb900,"canvas, oil paint","canvas, oil paint"
2cd58970-b73c-441e-b611-5dcae8dd8f10,"canvas, oil paint","canvas, oil paint"
2d0c80fd-42f2-4cd0-bcc7-1dc665ffa008,"canvas, oil paint","canvas, oil paint"
2d3ebc8d-6ebf-4473-87e2-35d127190f0d,"canvas, oil paint","canvas, oil paint"
2dac99ea-a2b4-4a40-a6bc-4b69a5e9c247,"canvas, oil paint","canvas, oil paint"
2dc4051c-8a1b-45f6-9c7c-8fb3d94d1582,"canvas, oil paint","canvas, oil paint"
2e767379-eb46-4186-8342-7b47ad34aa75,"canvas, oil paint","paper, pastel"
2ea0a803-e4c2-45fd-839e-99a261b4af4b,"canvas, oil paint","canvas, oil paint"
2f1b07fb-424b-4539-a4be-ec747c5928a6,"canvas, oil paint","canvas, oil paint"
2f424aca-fb5b-49b7-a873-3ffddf6b7460,"canvas, oil paint","canvas, oil paint"
2f5f19e9-f82e-4ad5-ba6a-11e13a30fcb4,"canvas, oil paint","canvas, oil paint"
2fa40747-5c82-4ce8-b288-71d49be9452a,"canvas, oil paint","canvas, oil paint"
2fc3ae53-6eca-4743-a821-5077d1f7a3f4,"canvas, oil paint","canvas, oil paint"
2fd41878-da37-499f-ba4d-17a28b2b2c12,"canvas, oil paint","canvas, oil paint"
30215224-42a1-4d51-ae2d-10e3defbc5ce,"canvas, oil paint","canvas, oil paint"
305df56a-50bf-4f00-8bda-0b0a9072d505,"oil paint, panel","canvas, oil paint"
3126dadf-8033-44d9-b5af-29edf71c3117,watercolor paint,"vellum, watercolor paint"
317b2c93-1ccc-4e8e-99c8-354734ec2f4c,"canvas, oil paint","canvas, oil paint"
31bd7aa1-7f08-489a-8de2-2cf6e917937d,"canvas, oil paint","canvas, oil paint"
321c3f7d-bb35-4bf6-a58e-0a062f8fc735,"canvas, oil paint","canvas, oil paint"
324d646f-a984-438f-ad0a-e963ea027fc1,"canvas, oil paint","canvas, oil paint"
32573b92-f305-4ed4-b72e-047dbcbfd1d0,"oil paint, panel","canvas, oil paint"
327c4443-f1df-4e5f-b79f-b2dc41505922,"canvas, oil paint","canvas, oil paint"
329f5d75-b4bf-4877-b6a0-61c0ab00a132,"canvas, oil paint","canvas, oil paint"
32e9459d-b39d-40cc-842c-34256f135ef3,"canvas, oil paint","canvas, oil paint"
33009adb-2202-49f0-a5ed-f05509cffd66,"canvas, oil paint","canvas, oil paint"
330c59d1-432c-43f5-b128-a6b38333f6c0,"canvas, oil paint","canvas, oil paint"
332dd1c3-daeb-4054-86c3-25cb2434d798,"canvas, oil paint","canvas, oil paint"
335e979b-14c9-4807-97bc-bdae39f844a4,"oil paint, panel","gold, vellum, watercolor paint"
33c26c51-00cb-4446-8e04-4f40f56c3810,"canvas, oil paint","canvas, paper, pastel"
340c2717-250d-4230-9d38-4fcb85d16bb1,"ivory, gouache","porcelain, vitreous enamel"
343b6373-4c2a-4b70-bcb2-a88b1b5d64bb,"canvas, oil paint","canvas, oil paint"
34eb0f41-0bd7-4650-93f4-8b850f3acbb3,watercolor paint,watercolor paint
350d1ab9-1dff-4112-a026-cbc8150ace9c,"canvas, oil paint","canvas, oil paint"
35810ad8-6863-422a-a104-13d412a07090,"canvas, oil paint","canvas, oil paint"
